old_mag_name	new_mag_name	cluster	counts	Assembly_group	unique	score	completeness	contamination	length	length_MBp	est_genome_size	num_contigs	Largest.contig	GC	N50	N75	L50	L75	Region	Subregion	Depth	Sizefrac	Region_COLOR	Depth_COLOR	Sizefrac_COLOR	classification	domain	phylum	classs	order	family	genus	species	representation
SPO-SPSG-MIX-0-8-5-00_bin-107	TOPAZ_SPX1_P005	532_1	2	SPO-SPSG-MIX-0-8-5-00		96.00204635	98.03	0.91	3513833	3.513833	3.584446598	65	194239	63	110686	47476	11	25	SPO	SPSG	MIX	0-8-5-00	#657abb	#0570b0	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nevskiales;f__Oceanococcaceae;g__Abyssibacter;s__	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Nevskiales	f__Oceanococcaceae	g__Abyssibacter	s__	unique
SPO-SPSG-MIX-0-8-5-00_bin-124	TOPAZ_SPX1_P012	545_0	1	SPO-SPSG-MIX-0-8-5-00		76.62052454	97.97	4.73	6172441	6.172441	6.300337859	251	253778	57.42	39907	21749	45	98	SPO	SPSG	MIX	0-8-5-00	#657abb	#0570b0	#f7fcb9	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__AAA164-E04;g__UBA2970;s__UBA2970 sp002348345	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Pedosphaerales	f__AAA164-E04	g__UBA2970	s__UBA2970 sp002348345	NA
SPO-SPSG-MIX-0-8-5-00_bin-143	TOPAZ_SPX1_P019	411_0	1	SPO-SPSG-MIX-0-8-5-00		97.02917846	94.42	0	3347780	3.34778	3.545625927	30	356470	59.41	165332	99050	7	13	SPO	SPSG	MIX	0-8-5-00	#657abb	#0570b0	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Alcanivoracaceae;g__Alcanivorax;s__	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Alcanivoracaceae	g__Alcanivorax	s__	unique
SPO-SPSG-MIX-0-8-5-00_bin-154	TOPAZ_SPX1_P026	42_0	1	SPO-SPSG-MIX-0-8-5-00		91.99416892	95.88	1.24	2943333	2.943333	3.069809136	120	148719	41.78	42495	27057	22	43	SPO	SPSG	MIX	0-8-5-00	#657abb	#0570b0	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__GCA-2722175;g__GCA-2722175;s__GCA-2722175 sp002722175	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__GCA-2722175	g__GCA-2722175	s__GCA-2722175 sp002722175	unique
SPO-SPSG-MIX-0-8-5-00_bin-180	TOPAZ_SPX1_P035	508_0	1	SPO-SPSG-MIX-0-8-5-00		81.71173876	99.08	3.96	3438345	3.438345	3.470271498	87	240130	62.29	73026	37444	17	34	SPO	SPSG	MIX	0-8-5-00	#657abb	#0570b0	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Erythrobacter_A;s__Erythrobacter_A sp002723655	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Erythrobacter_A	s__Erythrobacter_A sp002723655	NA
SPO-SPSG-MIX-0-8-5-00_bin-181	TOPAZ_SPX1_P036	165_0	1	SPO-SPSG-MIX-0-8-5-00		85.80851887	93	1.91	3869203	3.869203	4.160433333	123	149880	47.37	52124	26986	26	50	SPO	SPSG	MIX	0-8-5-00	#657abb	#0570b0	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas ruthenica	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Alteromonadaceae	g__Pseudoalteromonas	s__Pseudoalteromonas ruthenica	NA
SPO-SPSG-MIX-0-8-5-00_bin-186	TOPAZ_SPX1_P039	452_2	4	SPO-SPSG-MIX-0-8-5-00		100.0542118	99.12	0.37	3509145	3.509145	3.540299637	23	830682	55.42	370189	111274	4	8	SPO	SPSG	MIX	0-8-5-00	#657abb	#0570b0	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Ponticaulis;s__Ponticaulis sp002723155	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Hyphomonadaceae	g__Ponticaulis	s__Ponticaulis sp002723155	NA
SPO-SPSG-MIX-0-8-5-00_bin-200	TOPAZ_SPX1_P043	52_2	1	SPO-SPSG-MIX-0-8-5-00	yes	86.28011125	93.82	2	5869029	5.869029	6.255626732	144	289300	60.78	83219	37863	22	50	SPO	SPSG	MIX	0-8-5-00	#657abb	#0570b0	#f7fcb9	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Planctomycetaceae;g__UBA8437;s__UBA8437 sp002724415	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Planctomycetales	f__Planctomycetaceae	g__UBA8437	s__UBA8437 sp002724415	unique
SPO-SPSG-MIX-0-8-5-00_bin-224	TOPAZ_SPX1_P056	53_0	1	SPO-SPSG-MIX-0-8-5-00		89.329905	92.78	1.11	5830543	5.830543	6.284267083	548	67030	62.14	15842	8565	111	236	SPO	SPSG	MIX	0-8-5-00	#657abb	#0570b0	#f7fcb9	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Planctomycetaceae;g__UBA8437;s__UBA8437 sp002724315	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Planctomycetales	f__Planctomycetaceae	g__UBA8437	s__UBA8437 sp002724315	unique
SPO-SPSG-MIX-0-8-5-00_bin-33	TOPAZ_SPX1_P067	255_2	1	SPO-SPSG-MIX-0-8-5-00		95.7551978	96.48	0.57	6973111	6.973111	7.227519693	571	80741	58.03	17799	9925	118	247	SPO	SPSG	MIX	0-8-5-00	#657abb	#0570b0	#f7fcb9	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Planctomycetaceae;g__;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Planctomycetales	f__Planctomycetaceae	g__	s__	unique
SPO-SPSG-MIX-0-8-5-00_bin-4	TOPAZ_SPX1_P072	405_0	1	SPO-SPSG-MIX-0-8-5-00		79.54768342	92.81	3.07	3523131	3.523131	3.796068312	337	74169	62.36	14975	7743	67	148	SPO	SPSG	MIX	0-8-5-00	#657abb	#0570b0	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas_E;s__Halomonas_E taeanensis	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas_E	s__Halomonas_E taeanensis	unique
SPO-SPSG-MIX-0-8-5-00_bin-40	TOPAZ_SPX1_P073	540_0	1	SPO-SPSG-MIX-0-8-5-00		81.45737888	99.32	4.05	3215335	3.215335	3.237348973	90	254121	38.23	59533	33864	14	33	SPO	SPSG	MIX	0-8-5-00	#657abb	#0570b0	#f7fcb9	d__Bacteria;p__Verrucomicrobiota_A;c__Chlamydiia;o__Parachlamydiales;f__GCA-2709385;g__GCA-2709385;s__GCA-2709385 sp002709385	d__Bacteria	p__Verrucomicrobiota_A	c__Chlamydiia	o__Parachlamydiales	f__GCA-2709385	g__GCA-2709385	s__GCA-2709385 sp002709385	NA
SPO-SPSG-MIX-0-8-5-00_bin-58	TOPAZ_SPX1_P076	163_0	1	SPO-SPSG-MIX-0-8-5-00		78.79629551	98.84	4.46	5868876	5.868876	5.937753946	317	114243	41.19	32553	17763	52	114	SPO	SPSG	MIX	0-8-5-00	#657abb	#0570b0	#f7fcb9	d__Bacteria;p__Poribacteria;c__WGA-4E;o__WGA-4E;f__UBA9662;g__UBA9662;s__UBA9662 sp002709695	d__Bacteria	p__Poribacteria	c__WGA-4E	o__WGA-4E	f__UBA9662	g__UBA9662	s__UBA9662 sp002709695	NA
SPO-SPSG-MIX-0-8-5-00_bin-6	TOPAZ_SPX1_P078	355_1	3	SPO-SPSG-MIX-0-8-5-00		97.87235497	98.86	0.67	2753323	2.753323	2.78507283	89	116217	61.15	53053	24337	19	40	SPO	SPSG	MIX	0-8-5-00	#657abb	#0570b0	#f7fcb9	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__GCA-2711415;s__GCA-2711415 sp002711415	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Phycisphaerales	f__SM1A02	g__GCA-2711415	s__GCA-2711415 sp002711415	NA
SPO-SPSG-MIX-0-8-5-00_bin-60	TOPAZ_SPX1_P079	142_0	1	SPO-SPSG-MIX-0-8-5-00	yes	84.91844609	96.11	2.69	6080586	6.080586	6.326694413	285	192993	58.78	32877	19423	54	114	SPO	SPSG	MIX	0-8-5-00	#657abb	#0570b0	#f7fcb9	d__Bacteria;p__Planctomycetota;c__UBA8108;o__UBA8108;f__SXIK01;g__;s__	d__Bacteria	p__Planctomycetota	c__UBA8108	o__UBA8108	f__SXIK01	g__	s__	unique
SPO-SPSG-MIX-0-8-5-00_bin-62	TOPAZ_SPX1_P081	614_1	3	SPO-SPSG-MIX-0-8-5-00		101.3665158	98.68	0	3635477	3.635477	3.684107215	26	388459	33.62	236065	160643	6	11	SPO	SPSG	MIX	0-8-5-00	#657abb	#0570b0	#f7fcb9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;s__Winogradskyella sp002722255	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Winogradskyella	s__Winogradskyella sp002722255	NA
SPO-SPSG-MIX-0-8-5-00_bin-90	TOPAZ_SPX1_P087	7_2	1	SPO-SPSG-MIX-0-8-5-00	yes	81.80644839	91.82	2.4	6594327	6.594327	7.181798083	869	35584	53.65	9395	5890	233	454	SPO	SPSG	MIX	0-8-5-00	#657abb	#0570b0	#f7fcb9	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__GCA-2723275;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__GCA-2723275	s__	unique
SPO-SPSG-SRF-0-8-5-00_bin-126	TOPAZ_SPS1_P146	577_0	1	SPO-SPSG-SRF-0-8-5-00		78.38029708	91.24	2.97	2522783	2.522783	2.764996712	338	43432	36.89	9563	5603	81	166	SPO	SPSG	SRF	0-8-5-00	#657abb	#d0d1e6	#f7fcb9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__UBA952;s__	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Crocinitomicaceae	g__UBA952	s__	NA
SPO-SPSG-SRF-0-8-5-00_bin-13	TOPAZ_SPS1_P147	361_1	4	SPO-SPSG-SRF-0-8-5-00		98.09530998	95.45	0	4041139	4.041139	4.233775799	32	411208	67.68	195263	113819	8	15	SPO	SPSG	SRF	0-8-5-00	#657abb	#d0d1e6	#f7fcb9	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA1926;s__UBA1926 sp002480345	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Phycisphaerales	f__SM1A02	g__UBA1926	s__UBA1926 sp002480345	NA
SPO-SPSG-SRF-0-8-5-00_bin-134	TOPAZ_SPS1_P149	304_1	2	SPO-SPSG-SRF-0-8-5-00	yes	89.25241611	92.87	1.13	2504921	2.504921	2.697233768	270	36641	45.1	11610	7534	67	134	SPO	SPSG	SRF	0-8-5-00	#657abb	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter sp000511655	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Psychrobacter	s__Psychrobacter sp000511655	unique
SPO-SPSG-SRF-0-8-5-00_bin-158	TOPAZ_SPS1_P156	260_0	1	SPO-SPSG-SRF-0-8-5-00	yes	85.82469536	92.17	1.72	2098062	2.098062	2.276295975	103	73141	41.69	32314	20277	21	42	SPO	SPSG	SRF	0-8-5-00	#657abb	#d0d1e6	#f7fcb9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__UBA8649;g__UBA8649;s__UBA8649 sp002708985	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__UBA8649	g__UBA8649	s__UBA8649 sp002708985	unique
SPO-SPSG-SRF-0-8-5-00_bin-174	TOPAZ_SPS1_P166	368_1	2	SPO-SPSG-SRF-0-8-5-00		92.10003328	95.83	1.2	7783375	7.783375	8.122065115	342	145875	71.61	34679	20449	68	139	SPO	SPSG	SRF	0-8-5-00	#657abb	#d0d1e6	#f7fcb9	d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA2386;f__UBA2386;g__;s__	d__Bacteria	p__Planctomycetota	c__UBA1135	o__UBA2386	f__UBA2386	g__	s__	unique
SPO-SPSG-SRF-0-8-5-00_bin-180	TOPAZ_SPS1_P169	58_1	6	SPO-SPSG-SRF-0-8-5-00		102.237975	99.93	0	3496124	3.496124	3.498573001	165	151192	51.72	41300	20317	24	53	SPO	SPSG	SRF	0-8-5-00	#657abb	#d0d1e6	#f7fcb9	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA7805;g__UBA7805;s__UBA7805 sp002480485	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__UBA7805	g__UBA7805	s__UBA7805 sp002480485	NA
SPO-SPSG-SRF-0-8-5-00_bin-209	TOPAZ_SPS1_P180	38_1	2	SPO-SPSG-SRF-0-8-5-00		84.02053991	98.78	3.45	6708545	6.708545	6.791400081	119	454344	52.79	95737	49101	19	43	SPO	SPSG	SRF	0-8-5-00	#657abb	#d0d1e6	#f7fcb9	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__GCA-2723275;s__GCA-2723275 sp002723275	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__GCA-2723275	s__GCA-2723275 sp002723275	unique
SPO-SPSG-SRF-0-8-5-00_bin-213	TOPAZ_SPS1_P183	416_1	2	SPO-SPSG-SRF-0-8-5-00		88.47337235	95.3	1.79	4092349	4.092349	4.294175236	348	63905	61.48	17650	9668	73	151	SPO	SPSG	SRF	0-8-5-00	#657abb	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_D;s__Pseudomonas_D pachastrellae	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas_D	s__Pseudomonas_D pachastrellae	NA
SPO-SPSG-SRF-0-8-5-00_bin-226	TOPAZ_SPS1_P186	638_1	2	SPO-SPSG-SRF-0-8-5-00		99.81572702	97.39	0	2015357	2.015357	2.069367492	53	232228	40.58	71032	44104	9	18	SPO	SPSG	SRF	0-8-5-00	#657abb	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__2-02-FULL-58-16_A;g__GCA-2717285;s__GCA-2717285 sp002717285	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__2-02-FULL-58-16_A	g__GCA-2717285	s__GCA-2717285 sp002717285	NA
SPO-SPSG-SRF-0-8-5-00_bin-25	TOPAZ_SPS1_P193	443_1	4	SPO-SPSG-SRF-0-8-5-00		89.18789437	99.51	2.56	3709848	3.709848	3.728115767	70	239340	61.4	90321	58523	14	27	SPO	SPSG	SRF	0-8-5-00	#657abb	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Hyphomonas;s__Hyphomonas sp002700305	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Hyphomonadaceae	g__Hyphomonas	s__Hyphomonas sp002700305	NA
SPO-SPSG-SRF-0-8-5-00_bin-263	TOPAZ_SPS1_P198	459_1	3	SPO-SPSG-SRF-0-8-5-00		94.80791781	98.66	1.22	4025787	4.025787	4.080465234	205	144098	63.24	31321	17407	43	86	SPO	SPSG	SRF	0-8-5-00	#657abb	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__UBA1479;g__UBA1479;s__	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__UBA1479	g__UBA1479	s__	unique
SPO-SPSG-SRF-0-8-5-00_bin-266	TOPAZ_SPS1_P200	292_1	5	SPO-SPSG-SRF-0-8-5-00		97.66825436	99.2	0.8	3926750	3.92675	3.958417339	64	192586	64.6	86399	54905	17	30	SPO	SPSG	SRF	0-8-5-00	#657abb	#d0d1e6	#f7fcb9	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Alkalispirochaetaceae;g__Alkalispirochaeta;s__Alkalispirochaeta sp002313505	d__Bacteria	p__Spirochaetota	c__Spirochaetia	o__Spirochaetales	f__Alkalispirochaetaceae	g__Alkalispirochaeta	s__Alkalispirochaeta sp002313505	NA
SPO-SPSG-SRF-0-8-5-00_bin-278	TOPAZ_SPS1_P204	352_0	1	SPO-SPSG-SRF-0-8-5-00		81.43822439	92.05	2.51	2531405	2.531405	2.750032591	391	28758	60.15	7524	5002	108	213	SPO	SPSG	SRF	0-8-5-00	#657abb	#d0d1e6	#f7fcb9	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA8087;s__UBA8087 sp002709755	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Phycisphaerales	f__SM1A02	g__UBA8087	s__UBA8087 sp002709755	unique
SPO-SPSG-SRF-0-8-5-00_bin-304	TOPAZ_SPS1_P211	131_1	2	SPO-SPSG-SRF-0-8-5-00		98.84180078	96.6	0	4299011	4.299011	4.450321946	220	114263	58.8	30451	17784	43	89	SPO	SPSG	SRF	0-8-5-00	#657abb	#d0d1e6	#f7fcb9	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Roseibacillus;s__	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Akkermansiaceae	g__Roseibacillus	s__	unique
SPO-SPSG-SRF-0-8-5-00_bin-317	TOPAZ_SPS1_P215	273_0	1	SPO-SPSG-SRF-0-8-5-00	yes	82.14607753	90.42	2.06	3794521	3.794521	4.196550542	460	43629	43.74	11276	6113	106	222	SPO	SPSG	SRF	0-8-5-00	#657abb	#d0d1e6	#f7fcb9	d__Bacteria;p__SAR324;c__SAR324;o__SAR324;f__NAC60-12;g__JCVI-SCAAA005;s__JCVI-SCAAA005 sp003541985	d__Bacteria	p__SAR324	c__SAR324	o__SAR324	f__NAC60-12	g__JCVI-SCAAA005	s__JCVI-SCAAA005 sp003541985	unique
SPO-SPSG-SRF-0-8-5-00_bin-340	TOPAZ_SPS1_P222	518_1	2	SPO-SPSG-SRF-0-8-5-00		81.70253411	95.97	3.31	4817549	4.817549	5.019848911	240	123865	62.38	36734	17750	43	91	SPO	SPSG	SRF	0-8-5-00	#657abb	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Martelella;s__Martelella sp001578105	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Martelella	s__Martelella sp001578105	unique
SPO-SPSG-SRF-0-8-5-00_bin-348	TOPAZ_SPS1_P224	244_1	2	SPO-SPSG-SRF-0-8-5-00		90.2424441	94.35	1.3	2686426	2.686426	2.847298357	72	126918	63.35	60938	33732	15	29	SPO	SPSG	SRF	0-8-5-00	#657abb	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA7985;f__UBA7985;g__UBA7985;s__UBA7985 sp002708995	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__UBA7985	f__UBA7985	g__UBA7985	s__UBA7985 sp002708995	NA
SPO-SPSG-SRF-0-8-5-00_bin-356	TOPAZ_SPS1_P229	565_1	3	SPO-SPSG-SRF-0-8-5-00		93.73504547	98.81	1.55	6235255	6.235255	6.310348143	48	791055	42.58	223919	139892	9	17	SPO	SPSG	SRF	0-8-5-00	#657abb	#d0d1e6	#f7fcb9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__UBA7330;s__UBA7330 sp002471275	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Cyclobacteriaceae	g__UBA7330	s__UBA7330 sp002471275	NA
SPO-SPSG-SRF-0-8-5-00_bin-359	TOPAZ_SPS1_P231	472_1	2	SPO-SPSG-SRF-0-8-5-00		98.4996185	99.25	0.68	6654147	6.654147	6.704430227	50	754996	70	199176	124007	10	20	SPO	SPSG	SRF	0-8-5-00	#657abb	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Ferrovibrionales;f__;g__;s__	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Ferrovibrionales	f__	g__	s__	NA
SPO-SPSG-SRF-0-8-5-00_bin-380	TOPAZ_SPS1_P237	296_0	1	SPO-SPSG-SRF-0-8-5-00	yes	80.88138531	92.33	2.69	1733378	1.733378	1.877372468	225	49104	29.62	10064	5487	54	113	SPO	SPSG	SRF	0-8-5-00	#657abb	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__TMED109;f__TMED109;g__TMED109;s__TMED109 sp002720535	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__TMED109	f__TMED109	g__TMED109	s__TMED109 sp002720535	NA
SPO-SPSG-SRF-0-8-5-00_bin-384	TOPAZ_SPS1_P238	2_1	2	SPO-SPSG-SRF-0-8-5-00		98.87664968	96.55	0	2198265	2.198265	2.276815122	60	206971	45.15	45009	30628	13	27	SPO	SPSG	SRF	0-8-5-00	#657abb	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA1113;f__UBA1113;g__GCA-2709565;s__GCA-2709565 sp002709565	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__UBA1113	f__UBA1113	g__GCA-2709565	s__GCA-2709565 sp002709565	NA
SPO-SPSG-SRF-0-8-5-00_bin-416	TOPAZ_SPS1_P249	474_1	7	SPO-SPSG-SRF-0-8-5-00		100.4542616	99.35	0.32	3666164	3.666164	3.690149975	23	705516	55.91	256167	142671	5	10	SPO	SPSG	SRF	0-8-5-00	#657abb	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Hirschia;s__Hirschia sp002709235	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Hyphomonadaceae	g__Hirschia	s__Hirschia sp002709235	NA
SPO-SPSG-SRF-0-8-5-00_bin-451	TOPAZ_SPS1_P256	312_1	7	SPO-SPSG-SRF-0-8-5-00		86.39753639	99.09	3.02	4032577	4.032577	4.069610455	106	277650	64.05	65324	38527	18	39	SPO	SPSG	SRF	0-8-5-00	#657abb	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__GCA-2722315;s__GCA-2722315 sp002722315	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Wenzhouxiangellaceae	g__GCA-2722315	s__GCA-2722315 sp002722315	NA
SPO-SPSG-SRF-0-8-5-00_bin-454	TOPAZ_SPS1_P257	620_1	5	SPO-SPSG-SRF-0-8-5-00		102.0881207	99.46	0	2743960	2.74396	2.758857832	25	376021	35.31	180402	113431	5	11	SPO	SPSG	SRF	0-8-5-00	#657abb	#d0d1e6	#f7fcb9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Vicingaceae;g__UBA852;s__UBA852 sp002295925	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Vicingaceae	g__UBA852	s__UBA852 sp002295925	NA
SPO-SPSG-SRF-0-8-5-00_bin-476	TOPAZ_SPS1_P267	412_1	2	SPO-SPSG-SRF-0-8-5-00		84.38937376	92.69	2.07	2536450	2.53645	2.736487215	270	46827	66.39	12553	7352	64	131	SPO	SPSG	SRF	0-8-5-00	#657abb	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__;s__	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Porticoccaceae	g__	s__	unique
SPO-SPSG-SRF-0-8-5-00_bin-487	TOPAZ_SPS1_P272	173_0	1	SPO-SPSG-SRF-0-8-5-00	yes	90.7748474	90.89	0.5	1333770	1.33377	1.467455166	43	167053	31.2	58843	38756	8	14	SPO	SPSG	SRF	0-8-5-00	#657abb	#d0d1e6	#f7fcb9	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA1151;f__TMED-70;g__TMED-70;s__TMED-70 sp002703265	d__Bacteria	p__Chloroflexota	c__Dehalococcoidia	o__UBA1151	f__TMED-70	g__TMED-70	s__TMED-70 sp002703265	unique
SPO-SPSG-SRF-0-8-5-00_bin-52	TOPAZ_SPS1_P279	357_0	1	SPO-SPSG-SRF-0-8-5-00		86.38952577	94.95	2.17	3361482	3.361482	3.540265403	147	102536	66.02	37936	21103	30	58	SPO	SPSG	SRF	0-8-5-00	#657abb	#d0d1e6	#f7fcb9	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__GCA-002862325;s__GCA-002862325 sp002709295	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Phycisphaerales	f__SM1A02	g__GCA-002862325	s__GCA-002862325 sp002709295	NA
SPO-SPSG-SRF-0-8-5-00_bin-534	TOPAZ_SPS1_P284	164_1	2	SPO-SPSG-SRF-0-8-5-00	yes	85.56677114	96.06	2.51	2523491	2.523491	2.626994587	255	62010	41.03	12988	7804	56	119	SPO	SPSG	SRF	0-8-5-00	#657abb	#d0d1e6	#f7fcb9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__;s__	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__UA16	g__	s__	unique
